ResponseID,ResponseSet,StartDate,EndDate,Finished,Status,mTurkCode,Q2,Intro,Q19_1,Q19_2,Q19_3,Q19_4,Q18,Q20_1,Q20_2,Q20_3,Q20_4,Q21,Q14_1,Q14_2,Q14_3,Q14_4,Q15,Q16_1,Q16_2,Q16_3,Q16_4,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q20,Q21_1,Q21_2,Q21_3,Q21_4,Q22,Q23_1,Q23_2,Q23_3,Q23_4,Q24,Q25_1,Q25_2,Q25_3,Q25_4,Q26,Q27_1,Q27_2,Q27_3,Q27_4,Q28,Q29_1,Q29_2,Q29_3,Q29_4,Q30,Q31_1,Q31_2,Q31_3,Q31_4,Q32,Q33_1,Q33_2,Q33_3,Q33_4,Q34,Q35_1,Q35_2,Q35_3,Q35_4,Q36,Q37_1,Q37_2,Q37_3,Q37_4,Q38,Q39_1,Q39_2,Q39_3,Q39_4,Q40,Q41_1,Q41_2,Q41_3,Q41_4,Q42,Q43_1,Q43_2,Q43_3,Q43_4,Q44,Q45_1,Q45_2,Q45_3,Q45_4,Q46,Q47_1,Q47_2,Q47_3,Q47_4,Q48,Q49_1,Q49_2,Q49_3,Q49_4,Q50,MLQ_1,MLQ_2,MLQ_3,MLQ_4,MLQ_5,MLQ_6,EA_1,EA_2,EA_3,EA_4,EA_5,D1,D2,RO-BR-FL_9,RO-BR-FL_10
ResponseID,ResponseSet,StartDate,EndDate,Finished,Status,mTurkCode,We are asking you to participate in a research study associated with a series of studies titled “...,"For the first section of this survey, you will be shown three words at a time.  Each triad will b...",Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide1,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide2,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide3,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide4,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide5,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide6,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide7,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide8,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide9,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide10,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide11,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide12,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide13,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide14,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide15,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide16,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide17,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide18,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide19,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide20,INSTRUCTIONS Please take a moment to think about what makes your life feel important to you. Plea...-I understand my life's meaning.,INSTRUCTIONS Please take a moment to think about what makes your life feel important to you. Plea...-My life has a clear sense of purpose.,INSTRUCTIONS Please take a moment to think about what makes your life feel important to you. Plea...-I have a good sense of what makes my life meaningful.,INSTRUCTIONS Please take a moment to think about what makes your life feel important to you. Plea...-I have discovered a satisfying life purpose.,INSTRUCTIONS Please take a moment to think about what makes your life feel important to you. Plea...-My life has no clear purpose.,"INSTRUCTIONS Please take a moment to think about what makes your life feel important to you. Plea...-Please select ""Absolutely Untrue"" here and continue with the survey as usual.",INSTRUCTIONS   Please rate to which extent you feel the following emotions at this time using the...-Happy,INSTRUCTIONS   Please rate to which extent you feel the following emotions at this time using the...-Anxious,INSTRUCTIONS   Please rate to which extent you feel the following emotions at this time using the...-Cheerful,INSTRUCTIONS   Please rate to which extent you feel the following emotions at this time using the...-Worried,INSTRUCTIONS   Please rate to which extent you feel the following emotions at this time using the...-Pleased,Please select your gender:,"Please specify your age, in years, below:",Display Order: Block Randomizer FL_9,Display Order: Block Randomizer FL_10
{'ImportId': 'responseId'},{'ImportId': 'responseSetId'},{'ImportId': 'startDate'},{'ImportId': 'endDate'},{'ImportId': 'finished'},{'ImportId': 'status'},{'ImportId': 'embeddedData-mTurkCode'},{'ImportId': 'QID1'},{'ImportId': 'QID9'},{'ImportId': 'QID11-1'},{'ImportId': 'QID11-2'},{'ImportId': 'QID11-3'},{'ImportId': 'QID11-4'},{'ImportId': 'QID10'},{'ImportId': 'QID12-1'},{'ImportId': 'QID12-2'},{'ImportId': 'QID12-3'},{'ImportId': 'QID12-4'},{'ImportId': 'QID13'},{'ImportId': 'QID14-1'},{'ImportId': 'QID14-2'},{'ImportId': 'QID14-3'},{'ImportId': 'QID14-4'},{'ImportId': 'QID15'},{'ImportId': 'QID16-1'},{'ImportId': 'QID16-2'},{'ImportId': 'QID16-3'},{'ImportId': 'QID16-4'},{'ImportId': 'QID17'},{'ImportId': 'QID18-1'},{'ImportId': 'QID18-2'},{'ImportId': 'QID18-3'},{'ImportId': 'QID18-4'},{'ImportId': 'QID20'},{'ImportId': 'QID21-1'},{'ImportId': 'QID21-2'},{'ImportId': 'QID21-3'},{'ImportId': 'QID21-4'},{'ImportId': 'QID22'},{'ImportId': 'QID23-1'},{'ImportId': 'QID23-2'},{'ImportId': 'QID23-3'},{'ImportId': 'QID23-4'},{'ImportId': 'QID24'},{'ImportId': 'QID25-1'},{'ImportId': 'QID25-2'},{'ImportId': 'QID25-3'},{'ImportId': 'QID25-4'},{'ImportId': 'QID26'},{'ImportId': 'QID27-1'},{'ImportId': 'QID27-2'},{'ImportId': 'QID27-3'},{'ImportId': 'QID27-4'},{'ImportId': 'QID28'},{'ImportId': 'QID29-1'},{'ImportId': 'QID29-2'},{'ImportId': 'QID29-3'},{'ImportId': 'QID29-4'},{'ImportId': 'QID30'},{'ImportId': 'QID31-1'},{'ImportId': 'QID31-2'},{'ImportId': 'QID31-3'},{'ImportId': 'QID31-4'},{'ImportId': 'QID32'},{'ImportId': 'QID33-1'},{'ImportId': 'QID33-2'},{'ImportId': 'QID33-3'},{'ImportId': 'QID33-4'},{'ImportId': 'QID34'},{'ImportId': 'QID35-1'},{'ImportId': 'QID35-2'},{'ImportId': 'QID35-3'},{'ImportId': 'QID35-4'},{'ImportId': 'QID36'},{'ImportId': 'QID37-1'},{'ImportId': 'QID37-2'},{'ImportId': 'QID37-3'},{'ImportId': 'QID37-4'},{'ImportId': 'QID38'},{'ImportId': 'QID39-1'},{'ImportId': 'QID39-2'},{'ImportId': 'QID39-3'},{'ImportId': 'QID39-4'},{'ImportId': 'QID40'},{'ImportId': 'QID41-1'},{'ImportId': 'QID41-2'},{'ImportId': 'QID41-3'},{'ImportId': 'QID41-4'},{'ImportId': 'QID42'},{'ImportId': 'QID43-1'},{'ImportId': 'QID43-2'},{'ImportId': 'QID43-3'},{'ImportId': 'QID43-4'},{'ImportId': 'QID44'},{'ImportId': 'QID45-1'},{'ImportId': 'QID45-2'},{'ImportId': 'QID45-3'},{'ImportId': 'QID45-4'},{'ImportId': 'QID46'},{'ImportId': 'QID47-1'},{'ImportId': 'QID47-2'},{'ImportId': 'QID47-3'},{'ImportId': 'QID47-4'},{'ImportId': 'QID48'},{'ImportId': 'QID49-1'},{'ImportId': 'QID49-2'},{'ImportId': 'QID49-3'},{'ImportId': 'QID49-4'},{'ImportId': 'QID50'},{'ImportId': 'QID8-1'},{'ImportId': 'QID8-2'},{'ImportId': 'QID8-3'},{'ImportId': 'QID8-4'},{'ImportId': 'QID8-5'},{'ImportId': 'QID8-6'},{'ImportId': 'QID7-1'},{'ImportId': 'QID7-2'},{'ImportId': 'QID7-3'},{'ImportId': 'QID7-4'},{'ImportId': 'QID7-5'},{'ImportId': 'QID2'},{'ImportId': 'QID4-TEXT'},{'ImportId': 'RO-BR-FL_9'},{'ImportId': 'RO-BR-FL_10'}
R_3mh6TRrShHNnEkQ,Default Response Set,7/8/2016 20:38,7/8/2016 20:40,1,0,14068620,1,1,0,0,4.003,0,1,0,0,4.002,0,1,0,0,4,0,1,0,0,4,0,1,0,0,4,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,7,1,2,6,2,6,2,1,29,Coherent,MLQ|EA
R_Apn9NvLf0S5nYRP,Default Response Set,7/8/2016 20:38,7/8/2016 20:40,1,0,69306771,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.004,0,1,0,0,4.002,0,1,0,0,4.003,0,1,0,0,4.003,0,1,0,0,4.002,0,1,0,0,4.004,0,1,0,0,4.001,0,1,0,0,4.006,0,1,0,0,4.002,0,1,0,0,4.006,0,1,5,5,6,5,3,1,5,1,4,1,5,2,54,Incoherent,MLQ|EA
R_5p94698WSgbx9FX,Default Response Set,7/8/2016 20:39,7/8/2016 20:40,1,0,6198020,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.003,0,1,0,0,4.004,0,1,0,0,4.003,0,1,0,0,4.003,0,1,0,0,4.004,0,1,0,0,4.555,0,1,0,0,4.085,0,1,0,0,4.434,0,1,0,0,4.136,0,1,0,0,4.551,0,1,5,5,5,5,2,1,6,2,5,2,4,2,22,Incoherent,EA|MLQ
R_4JAVRcEscArWbUR,Default Response Set,7/8/2016 20:39,7/8/2016 20:40,1,0,64460455,1,1,0,0,4.004,0,1,0,0,4.001,0,1,0,0,4.005,0,1,0,0,4.005,0,1,0,0,4.009,0,1,0,0,4.001,0,1,0,0,4.003,0,1,0,0,4.01,0,1,0,0,4.001,0,1,0,0,4.015,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,1,1,7,1,7,7,7,1,21,Coherent,EA|MLQ
R_2PsRrGDQDM6g11P,Default Response Set,7/8/2016 20:38,7/8/2016 20:41,1,0,57152449,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.002,0,1,0,0,4.003,0,1,0,0,4.003,0,1,0,0,4.004,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.004,0,1,0,0,4.003,0,1,0,0,4.002,0,1,5,4,3,5,4,1,3,4,4,5,4,1,28,Incoherent,EA|MLQ
R_31AC9QiKfdcaif7,Default Response Set,7/8/2016 20:39,7/8/2016 20:41,1,0,11370864,1,1,0,0,4.001,0,1,0,0,4.001,0,1,2.266,2.266,4.001,1,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.004,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4,0,1,0,0,4.002,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,1,1,4,3,1,2,4,1,25,Coherent,EA|MLQ
R_1fmiE9ycSGew1HA,Default Response Set,7/8/2016 20:39,7/8/2016 20:41,1,0,60985612,1,1,0,0,4.005,0,1,0,0,4.006,0,1,0,0,4.004,0,1,0,0,4.005,0,1,0,0,4.002,0,1,0,0,4.003,0,1,0,0,4.003,0,1,1.177,1.177,4.005,1,1,3.872,3.872,4.001,1,1,0,0,4.003,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,2,1,5,4,5,4,4,1,33,Coherent,MLQ|EA
R_2wLbjHVZ5dgXic9,Default Response Set,7/8/2016 20:38,7/8/2016 20:41,1,0,99888025,1,1,0,0,4.003,0,1,0,0,4.001,0,1,0,0,4.004,0,1,0,0,4.004,0,1,0,0,4.002,0,1,0,0,4.004,0,1,0,0,4.085,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.051,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,6,1,4,5,2,3,2,2,31,Coherent,MLQ|EA
R_SHjjCRFXmGdxpCN,Default Response Set,7/8/2016 20:38,7/8/2016 20:41,1,0,18564005,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4,0,1,0,0,4.001,0,1,0,0,4.001,0,1,6,6,7,6,2,1,4,5,4,5,4,2,47,Incoherent,EA|MLQ
R_2VqGkdsfHG7oTPv,Default Response Set,7/8/2016 20:37,7/8/2016 20:41,1,0,52335810,1,1,0,0,7.612,0,1,0,0,4.074,0,1,0,0,4.639,0,1,0,0,4.171,0,1,0,0,4.871,0,1,0,0,4.655,0,1,0,0,4.507,0,1,0,0,4.319,0,1,0,0,4.49,0,1,0,0,4.674,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,6,5,2,1,2,2,1,1,1,1,25,Coherent,EA|MLQ
R_1mQrYSZT1uFpv2s,Default Response Set,7/8/2016 20:37,7/8/2016 20:41,1,0,67999159,1,1,0,0,4.004,0,1,0,0,4.004,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.003,0,1,0,0,4.008,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.003,0,1,0,0,4.002,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,7,6,2,1,5,2,5,4,3,2,25,Coherent,MLQ|EA
R_0pjjf7I8iKe2JoZ,Default Response Set,7/8/2016 20:38,7/8/2016 20:41,1,0,66964726,1,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.003,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,7,6,1,7,4,5,2,1,2,2,28,Coherent,EA|MLQ
R_1poFAscC6S5IUvZ,Default Response Set,7/8/2016 20:39,7/8/2016 20:41,1,0,41833875,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.007,0,1,0,0,4.004,0,1,0,0,4.011,0,1,0,0,4.008,0,1,0,0,4.005,0,1,0,0,4.021,0,1,0,0,4.022,0,1,0,0,4.021,0,1,0,0,4.004,0,1,0,0,4.005,0,1,5,5,6,5,2,1,5,6,6,5,4,2,31,Incoherent,MLQ|EA
R_2sXqzZcepZTh0xb,Default Response Set,7/8/2016 20:38,7/8/2016 20:41,1,0,75791368,1,1,0,0,4.008,0,1,0,0,4.014,0,1,0,0,4.01,0,1,0,0,4.008,0,1,2.872,2.872,4.014,1,1,0,0,4.051,0,1,0,0,4.012,0,1,0,0,4.005,0,1,0,0,4.012,0,1,1.63,1.63,4.004,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,2,1,6,5,6,5,6,1,33,Coherent,MLQ|EA
R_2uO5GEfGdmVxuqg,Default Response Set,7/8/2016 20:39,7/8/2016 20:41,1,0,59635098,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.003,0,1,0,0,4.002,0,1,0,0,4.003,0,1,0,0,4.001,0,1,0,0,4.003,0,1,0,0,4.005,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.002,0,1,5,2,5,2,7,1,3,6,2,7,1,1,45,Incoherent,MLQ|EA
R_2TF6eQzPDUvxZoW,Default Response Set,7/8/2016 20:40,7/8/2016 20:41,1,0,31454555,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.769,0,1,0,0,4.003,0,1,0,0,4.003,0,1,0,0,4.002,0,1,0,0,4.003,0,1,0,0,4.007,0,1,0,0,4.073,0,1,0,0,4.996,0,1,0,0,4.997,0,1,0,0,4.208,0,1,6,6,4,5,1,1,5,6,6,7,4,2,50,Incoherent,MLQ|EA
R_0dNGaoY9hXME2lj,Default Response Set,7/8/2016 20:39,7/8/2016 20:41,1,0,30009947,1,1,0,0,4.012,0,1,0,0,4.018,0,1,0,0,4.133,0,1,0,0,4.026,0,1,0,0,4.012,0,1,0,0,4.028,0,1,0,0,4.008,0,1,0,0,4.021,0,1,0,0,4.013,0,1,0,0,4.026,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,6,5,1,1,5,5,4,4,4,2,53,Coherent,EA|MLQ
R_aXmI2q4PW6SqHIJ,Default Response Set,7/8/2016 20:38,7/8/2016 20:41,1,0,49341588,1,1,0,0,4.01,0,1,0,0,4.009,0,1,0,0,4.016,0,1,0,0,4.008,0,1,0,0,4.005,0,1,0,0,4.014,0,1,0,0,4.016,0,1,0,0,4.003,0,1,0,0,4.003,0,1,0,0,4.002,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,6,4,3,1,6,1,6,5,5,2,30,Coherent,MLQ|EA
R_ylKs3RPBp0E3JTz,Default Response Set,7/8/2016 20:38,7/8/2016 20:42,1,0,87688499,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.005,0,1,0,0,4.003,0,1,0,0,4.006,0,1,0,0,4.006,0,1,0,0,4.007,0,1,0,0,4.005,0,1,0,0,4.004,0,1,0,0,4.002,0,1,0,0,4.005,0,1,0,0,4.006,0,1,4,4,5,4,3,1,5,3,4,3,5,2,28,Incoherent,MLQ|EA
R_3D2e8DJCAjznzHN,Default Response Set,7/8/2016 20:39,7/8/2016 20:42,1,0,99345675,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.009,0,1,0,0,4.004,0,1,0,0,4.009,0,1,0,0,4.008,0,1,0,0,4.005,0,1,0,0,4.006,0,1,0,0,4.006,0,1,0,0,4.007,0,1,0,0,4.005,0,1,0,0,4.009,0,1,7,6,6,5,3,1,5,1,4,1,4,2,60,Incoherent,MLQ|EA
R_31nFcgpeVF7jeLN,Default Response Set,7/8/2016 20:36,7/8/2016 20:42,1,0,32280842,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.01,0,1,0,0,4.009,0,1,0,0,4.013,0,1,0,0,4.01,0,1,0,0,4.011,0,1,0,0,4.008,0,1,0,0,4.012,0,1,0,0,4.006,0,1,0,0,4.012,0,1,0,0,4.01,0,1,6,6,6,6,1,1,7,1,7,3,5,2,36,Incoherent,MLQ|EA
R_OpX5d7LjKH1tM3f,Default Response Set,7/8/2016 20:40,7/8/2016 20:42,1,0,73788357,1,1,0,0,4.001,0,1,0,0,4.006,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.003,0,1,0,0,4.003,0,1,0,0,4,0,1,0,0,4.014,0,1,0,0,4.001,0,1,0,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,5,1,4,1,2,1,4,2,36,Coherent,EA|MLQ
R_0ec1gjo6R59l2A9,Default Response Set,7/8/2016 20:39,7/8/2016 20:42,1,0,94412642,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.058,0,1,0,0,4.06,0,1,0,0,4.059,0,1,0,0,4.071,0,1,0,0,4.062,0,1,0,0,4.054,0,1,0,0,4.062,0,1,0,0,4.071,0,1,0,0,4.074,0,1,0,0,4.076,0,1,4,5,6,5,3,1,4,5,3,4,3,2,37,Incoherent,EA|MLQ
R_1laeh2O11iDiwvL,Default Response Set,7/8/2016 20:38,7/8/2016 20:42,1,0,64680371,1,1,0,0,4.136,0,1,0,0,4.14,0,1,0,0,4.145,0,1,0,0,4.139,0,1,0,0,4.154,0,1,0,0,4.152,0,1,0,0,4.141,0,1,0,0,4.127,0,1,0,0,4.141,0,1,0,0,4.169,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,6,6,2,1,6,1,6,1,5,2,48,Coherent,MLQ|EA
R_2xzVvmiDxo0YkJF,Default Response Set,7/8/2016 20:39,7/8/2016 20:42,1,0,63374929,1,1,0,0,4.003,0,1,0,0,4.008,0,1,0,0,4.004,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.005,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.002,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,3,4,1,2,5,1,6,1,2,36,Coherent,MLQ|EA
R_1DqFoZTx3w1qWyv,Default Response Set,7/8/2016 20:35,7/8/2016 20:42,1,0,19034835,1,1,0,0,4,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.003,0,1,0,0,4.001,0,1,0,0,4.001,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,1,1,5,2,6,1,5,1,57,Coherent,MLQ|EA
R_2u7oCgOHHlPd2k9,Default Response Set,7/8/2016 20:41,7/8/2016 20:43,1,0,38680333,1,1,0,0,4.1,0,1,0,0,4.098,0,1,0,0,4.184,0,1,0,0,4.092,0,1,0,0,4.108,0,1,0,0,4.109,0,1,0,0,4.103,0,1,0,0,4.104,0,1,0,0,4.096,0,1,0,0,4.119,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,2,1,5,1,5,1,6,2,27,Coherent,EA|MLQ
R_3RyBQplqIbaPbkn,Default Response Set,7/8/2016 20:41,7/8/2016 20:43,1,0,57625310,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.301,2.301,4.077,1,1,0,0,5,0,1,0,0,4.996,0,1,0,0,4.4,0,1,0,0,4.997,0,1,0,0,4.997,0,1,0,0,4.385,0,1,0,0,4.995,0,1,1.245,1.245,4.001,1,1,1.35,1.35,4,1,1,6,6,6,7,2,1,6,1,3,1,4,1,30,Incoherent,MLQ|EA
R_00wLJl1ku1VhbUJ,Default Response Set,7/8/2016 20:41,7/8/2016 20:43,1,0,94928753,1,1,0,0,4.147,0,1,0,0,4.165,0,1,0,0,4.353,0,1,0,0,4.178,0,1,0,0,4.16,0,1,0,0,4.166,0,1,0,0,4.126,0,1,0,0,4.241,0,1,0,0,4.169,0,1,0,0,4.214,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,6,6,2,1,6,6,5,3,5,1,31,Coherent,MLQ|EA
R_1oHe4XuNj1HTVPi,Default Response Set,7/8/2016 20:41,7/8/2016 20:43,1,0,99935934,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.174,0,1,0,0,4.066,0,1,0,0,4.061,0,1,0,0,4.162,0,1,0,0,4.057,0,1,0,0,4.091,0,1,0,0,4.06,0,1,0,0,4.069,0,1,0,0,4.129,0,1,0,0,4.058,0,1,3,2,2,2,6,1,4,1,4,1,3,1,28,Incoherent,EA|MLQ
R_ZgHrEGtbUZVfnVL,Default Response Set,7/8/2016 20:40,7/8/2016 20:43,1,0,74017507,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.235,0,1,0,0,4.115,0,1,0,0,4.147,0,1,0,0,4.108,0,1,0,0,4.321,0,1,0,0,4.121,0,1,0,0,4.113,0,1,0,0,4.178,0,1,0,0,4.125,0,1,0,0,4.125,0,1,3,3,3,2,5,1,2,3,3,6,2,1,33,Incoherent,MLQ|EA
R_PXmh8XQNSystoqd,Default Response Set,7/8/2016 20:35,7/8/2016 20:43,1,0,24960862,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.321,0,1,0,0,4.232,0,1,0,0,4.214,0,1,0,0,4.461,0,1,0,0,4.201,0,1,0,0,4.203,0,1,0,0,4.212,0,1,0,0,4.197,0,1,0,0,4.21,0,1,0,0,4.187,0,1,6,6,6,6,1,1,2,6,1,6,1,2,34,Incoherent,MLQ|EA
R_3EB9kQtjJrzsTaC,Default Response Set,7/8/2016 20:41,7/8/2016 20:43,1,0,21279742,1,1,0,0,4.005,0,1,0,0,4.009,0,1,0,0,4.013,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.011,0,1,0,0,4.009,0,1,0,0,4.011,0,1,0,0,4.005,0,1,0,0,4.013,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,5,5,4,1,2,1,2,1,1,1,36,Coherent,EA|MLQ
R_3TR3waWG0o48W1H,Default Response Set,7/8/2016 20:40,7/8/2016 20:43,1,0,76480923,1,1,1.032,1.032,4.095,1,1,0.728,0.728,4.211,1,1,1.525,1.525,4.088,1,1,0.714,0.714,4.095,1,1,0.554,0.554,4.081,1,1,0.727,0.727,4.08,1,1,0.213,0.213,4.087,1,1,0.381,0.381,4.1,1,1,1.259,1.259,4.275,1,1,0.518,0.518,4.087,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,7,1,2,5,1,5,1,1,35,Coherent,MLQ|EA
R_wYqP4rNbtebNILn,Default Response Set,7/8/2016 20:40,7/8/2016 20:43,1,0,98330204,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.009,0,1,0,0,4.009,0,1,0,0,4.006,0,1,0,0,4.004,0,1,0,0,4.005,0,1,0,0,4.019,0,1,0,0,4.004,0,1,0,0,4.005,0,1,0,0,4.004,0,1,0,0,4.004,0,1,5,4,6,,5,1,4,1,2,1,4,1,51,Incoherent,MLQ|EA
R_U9hCmo4NpROcgtH,Default Response Set,7/8/2016 20:39,7/8/2016 20:43,1,0,79186795,1,1,0,0,4.005,0,1,0,0,4.003,0,1,0,0,4.001,0,1,0,0,4.004,0,1,0,0,4.032,0,1,0,0,4.004,0,1,0,0,4.003,0,1,0,0,4.001,0,1,0,0,4.003,0,1,0,0,4.002,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,6,5,2,1,6,4,5,3,6,1,28,Coherent,MLQ|EA
